time_s	task	event	info	record_time_s
207.0199	CT-Shaped Checkerboard RH	ScreenUpdate	n/a	207.0220
207.0550	Fixation	Reward	Auto	207.1027
207.0550	Fixation	TaskReward	0.0475	207.1030
208.0545	CT-Shaped Checkerboard RH	DecideNewState	POSTFIXATION	208.0547
208.0545	CT-Shaped Checkerboard RH	ResponseGiven	CORRECT	208.0552
208.0545	CT-Shaped Checkerboard RH	ResponseReward	0.0475	208.0555
208.0545	CT-Shaped Checkerboard RH	DecideNewState	FIXATION_PERIOD	208.0559
208.0732	CT-Shaped Checkerboard RH	NewState	POSTFIXATION	208.0751
208.0732	CT-Shaped Checkerboard RH	NewState	FIXATION_PERIOD	208.0752
208.0732	CT-Shaped Checkerboard RH	ScreenUpdate	n/a	208.0753
208.1083	Fixation	Reward	Auto	208.1560
208.1083	Fixation	TaskReward	0.0475	208.1563
209.0547	CT-Shaped Checkerboard RH	DecideNewState	POSTFIXATION	209.0550
209.0547	CT-Shaped Checkerboard RH	ResponseGiven	CORRECT	209.0555
209.0547	CT-Shaped Checkerboard RH	ResponseReward	0.0475	209.0557
209.0547	CT-Shaped Checkerboard RH	DecideNewState	FIXATION_PERIOD	209.0561
209.0732	CT-Shaped Checkerboard RH	NewState	POSTFIXATION	209.0751
209.0732	CT-Shaped Checkerboard RH	NewState	FIXATION_PERIOD	209.0752
209.0732	CT-Shaped Checkerboard RH	ScreenUpdate	n/a	209.0753
209.1085	Fixation	Reward	Auto	209.1562
209.1085	Fixation	TaskReward	0.0475	209.1565
210.1079	CT-Shaped Checkerboard RH	DecideNewState	POSTFIXATION	210.1081
210.1079	CT-Shaped Checkerboard RH	ResponseGiven	CORRECT	210.1086
210.1079	CT-Shaped Checkerboard RH	ResponseReward	0.0475	210.1089
210.1079	CT-Shaped Checkerboard RH	DecideNewState	TRIAL_END	210.1105
210.1265	CT-Shaped Checkerboard RH	NewState	POSTFIXATION	210.1284
210.1265	CT-Shaped Checkerboard RH	NewState	TRIAL_END	210.1285
210.1265	CT-Shaped Checkerboard RH	ScreenUpdate	n/a	210.1286
210.1614	Fixation	Reward	Auto	210.2091
210.1614	Fixation	TaskReward	0.0475	210.2094
210.1265	CT-Shaped Checkerboard RH	TrialCompleted	n/a	210.2096
210.1265	CT-Shaped Checkerboard RH	DecideNewState	INIT_TRIAL	210.2113
210.1265	CT-Shaped Checkerboard RH	NewStimulus	5	210.2169
210.1265	CT-Shaped Checkerboard RH	CombinedStim	BlankL+GapDR	210.2169
210.1265	CT-Shaped Checkerboard RH	DecideNewState	PREFIXATION	210.2426
210.2598	CT-Shaped Checkerboard RH	NewState	INIT_TRIAL	210.2616
210.2598	CT-Shaped Checkerboard RH	NewState	PREFIXATION	210.2617
210.2598	CT-Shaped Checkerboard RH	ScreenUpdate	n/a	210.2618
210.6276	CT-Shaped Checkerboard RH	DecideNewState	FIXATION_PERIOD	210.6279
210.6464	CT-Shaped Checkerboard RH	NewState	FIXATION_PERIOD	210.6484
210.6464	CT-Shaped Checkerboard RH	ScreenUpdate	n/a	210.6485
210.7077	Fixation	Fixation	Out	210.7079
210.7077	Fixation	Fixation	Out	210.7113
210.9821	Fixation	Fixation	In	210.9823
211.6278	CT-Shaped Checkerboard RH	DecideNewState	POSTFIXATION	211.6281
211.6278	CT-Shaped Checkerboard RH	ResponseGiven	CORRECT	211.6286
211.6278	CT-Shaped Checkerboard RH	ResponseReward	0.0475	211.6289
211.6278	CT-Shaped Checkerboard RH	DecideNewState	FIXATION_PERIOD	211.6294
211.6464	CT-Shaped Checkerboard RH	NewState	POSTFIXATION	211.6483
211.6464	CT-Shaped Checkerboard RH	NewState	FIXATION_PERIOD	211.6484
211.6464	CT-Shaped Checkerboard RH	ScreenUpdate	n/a	211.6485
211.6813	Fixation	Reward	Auto	211.7290
211.6813	Fixation	TaskReward	0.0475	211.7293
212.2977	Fixation	Fixation	Out	212.2979
212.2977	Fixation	Fixation	Out	212.3014
212.6675	CT-Shaped Checkerboard RH	DecideNewState	POSTFIXATION	212.6677
212.6675	CT-Shaped Checkerboard RH	ResponseGiven	CORRECT	212.6682
212.6675	CT-Shaped Checkerboard RH	ResponseReward	0.0475	212.6685
212.6675	CT-Shaped Checkerboard RH	DecideNewState	FIXATION_PERIOD	212.6689
212.6864	CT-Shaped Checkerboard RH	NewState	POSTFIXATION	212.6883
212.6864	CT-Shaped Checkerboard RH	NewState	FIXATION_PERIOD	212.6884
212.6864	CT-Shaped Checkerboard RH	ScreenUpdate	n/a	212.6885
212.7217	Fixation	Reward	Auto	212.7695
212.7217	Fixation	TaskReward	0.0475	212.7698
212.8944	Fixation	Fixation	In	212.8946
213.2399	Fixation	Fixation	Out	213.2401
213.2399	Fixation	Fixation	Out	213.2436
213.5068	Fixation	Fixation	In	213.5070
213.6684	CT-Shaped Checkerboard RH	DecideNewState	POSTFIXATION	213.6686
213.6684	CT-Shaped Checkerboard RH	DecideNewState	FIXATION_PERIOD	213.6694
213.6863	CT-Shaped Checkerboard RH	NewState	POSTFIXATION	213.6882
213.6863	CT-Shaped Checkerboard RH	NewState	FIXATION_PERIOD	213.6883
213.6863	CT-Shaped Checkerboard RH	ScreenUpdate	n/a	213.6884
214.5126	Fixation	Fixation	Out	214.5128
214.5126	Fixation	Fixation	Out	214.5163
214.7205	CT-Shaped Checkerboard RH	DecideNewState	POSTFIXATION	214.7208
214.7205	CT-Shaped Checkerboard RH	ResponseGiven	CORRECT	214.7213
214.7205	CT-Shaped Checkerboard RH	ResponseReward	0.0475	214.7216
214.7205	CT-Shaped Checkerboard RH	DecideNewState	FIXATION_PERIOD	214.7221
214.7396	CT-Shaped Checkerboard RH	NewState	POSTFIXATION	214.7415
214.7396	CT-Shaped Checkerboard RH	NewState	FIXATION_PERIOD	214.7416
214.7396	CT-Shaped Checkerboard RH	ScreenUpdate	n/a	214.7417
214.7743	Fixation	Reward	Auto	214.8220
214.7743	Fixation	TaskReward	0.0475	214.8224
215.7217	CT-Shaped Checkerboard RH	DecideNewState	POSTFIXATION	215.7219
215.7217	CT-Shaped Checkerboard RH	DecideNewState	TRIAL_END	215.7237
215.7396	CT-Shaped Checkerboard RH	NewState	POSTFIXATION	215.7415
215.7396	CT-Shaped Checkerboard RH	NewState	TRIAL_END	215.7416
215.7396	CT-Shaped Checkerboard RH	ScreenUpdate	n/a	215.7417
215.7396	CT-Shaped Checkerboard RH	TrialCompleted	n/a	215.7753
215.7396	CT-Shaped Checkerboard LH	NewMiniBlock	19	215.7780
215.7396	CT-Shaped Checkerboard LH	DecideNewState	INIT_TRIAL	215.7782
215.7396	CT-Shaped Checkerboard LH	NewStimulus	7	215.7861
215.7396	CT-Shaped Checkerboard LH	CombinedStim	GapUL+BlankR	215.7861
215.7396	CT-Shaped Checkerboard LH	DecideNewState	PREFIXATION	215.8132
215.8195	CT-Shaped Checkerboard LH	NewState	INIT_TRIAL	215.8213
215.8195	CT-Shaped Checkerboard LH	NewState	PREFIXATION	215.8214
215.8195	CT-Shaped Checkerboard LH	ScreenUpdate	n/a	215.8215
216.3473	Fixation	Fixation	In	216.3475
216.3810	CT-Shaped Checkerboard LH	DecideNewState	FIXATION_PERIOD	216.3813
216.3929	CT-Shaped Checkerboard LH	NewState	FIXATION_PERIOD	216.3946
216.3929	CT-Shaped Checkerboard LH	ScreenUpdate	n/a	216.3947
217.3876	CT-Shaped Checkerboard LH	DecideNewState	POSTFIXATION	217.3879
217.3876	CT-Shaped Checkerboard LH	ResponseGiven	CORRECT	217.3884
217.3876	CT-Shaped Checkerboard LH	ResponseReward	0.0475	217.3887
217.3876	CT-Shaped Checkerboard LH	DecideNewState	FIXATION_PERIOD	217.3892
217.4062	CT-Shaped Checkerboard LH	NewState	POSTFIXATION	217.4088
217.4062	CT-Shaped Checkerboard LH	NewState	FIXATION_PERIOD	217.4090
217.4062	CT-Shaped Checkerboard LH	ScreenUpdate	n/a	217.4091
217.4420	Fixation	Reward	Auto	217.4898
217.4420	Fixation	TaskReward	0.0475	217.4901
218.0942	Fixation	Fixation	Out	218.0944
218.0942	Fixation	Fixation	Out	218.0982
218.4276	CT-Shaped Checkerboard LH	DecideNewState	POSTFIXATION	218.4278
218.4276	CT-Shaped Checkerboard LH	ResponseGiven	CORRECT	218.4283
218.4276	CT-Shaped Checkerboard LH	ResponseReward	0.0475	218.4286
218.4276	CT-Shaped Checkerboard LH	DecideNewState	FIXATION_PERIOD	218.4291
218.4461	CT-Shaped Checkerboard LH	NewState	POSTFIXATION	218.4480
218.4461	CT-Shaped Checkerboard LH	NewState	FIXATION_PERIOD	218.4481
218.4461	CT-Shaped Checkerboard LH	ScreenUpdate	n/a	218.4482
218.4813	Fixation	Reward	Auto	218.5290
218.4813	Fixation	TaskReward	0.0475	218.5293
219.4276	CT-Shaped Checkerboard LH	DecideNewState	POSTFIXATION	219.4279
219.4276	CT-Shaped Checkerboard LH	DecideNewState	FIXATION_PERIOD	219.4287
219.4461	CT-Shaped Checkerboard LH	NewState	POSTFIXATION	219.4480
219.4461	CT-Shaped Checkerboard LH	NewState	FIXATION_PERIOD	219.4481
219.4461	CT-Shaped Checkerboard LH	ScreenUpdate	n/a	219.4482
220.4407	CT-Shaped Checkerboard LH	DecideNewState	POSTFIXATION	220.4409
220.4407	CT-Shaped Checkerboard LH	DecideNewState	FIXATION_PERIOD	220.4418
220.4593	CT-Shaped Checkerboard LH	NewState	POSTFIXATION	220.4613
220.4593	CT-Shaped Checkerboard LH	NewState	FIXATION_PERIOD	220.4614
220.4593	CT-Shaped Checkerboard LH	ScreenUpdate	n/a	220.4614
221.4578	CT-Shaped Checkerboard LH	DecideNewState	POSTFIXATION	221.4580
221.4578	CT-Shaped Checkerboard LH	DecideNewState	TRIAL_END	221.4601
221.4726	CT-Shaped Checkerboard LH	NewState	POSTFIXATION	221.4745
221.4726	CT-Shaped Checkerboard LH	NewState	TRIAL_END	221.4746
221.4726	CT-Shaped Checkerboard LH	ScreenUpdate	n/a	221.4747
221.4726	CT-Shaped Checkerboard LH	TrialCompleted	n/a	221.5084
221.4726	CT-Shaped Checkerboard LH	DecideNewState	INIT_TRIAL	221.5102
221.4726	CT-Shaped Checkerboard LH	NewStimulus	7	221.5158
221.4726	CT-Shaped Checkerboard LH	CombinedStim	GapUL+BlankR	221.5158
221.4726	CT-Shaped Checkerboard LH	DecideNewState	PREFIXATION	221.5412
221.5526	CT-Shaped Checkerboard LH	NewState	INIT_TRIAL	221.5544
221.5526	CT-Shaped Checkerboard LH	NewState	PREFIXATION	221.5545
221.5526	CT-Shaped Checkerboard LH	ScreenUpdate	n/a	221.5546
223.0039	Fixation	Fixation	In	223.0041
223.0157	CT-Shaped Checkerboard LH	DecideNewState	FIXATION_PERIOD	223.0159
223.0326	CT-Shaped Checkerboard LH	NewState	FIXATION_PERIOD	223.0343
223.0326	CT-Shaped Checkerboard LH	ScreenUpdate	n/a	223.0344
223.4003	Fixation	Fixation	Out	223.4005
223.4003	Fixation	Fixation	Out	223.4040
223.7603	Fixation	Fixation	In	223.7605
224.0538	CT-Shaped Checkerboard LH	DecideNewState	POSTFIXATION	224.0540
224.0538	CT-Shaped Checkerboard LH	ResponseGiven	CORRECT	224.0545
224.0538	CT-Shaped Checkerboard LH	ResponseReward	0.0475	224.0548
224.0538	CT-Shaped Checkerboard LH	DecideNewState	FIXATION_PERIOD	224.0552
224.0725	CT-Shaped Checkerboard LH	NewState	POSTFIXATION	224.0745
224.0725	CT-Shaped Checkerboard LH	NewState	FIXATION_PERIOD	224.0746
224.0725	CT-Shaped Checkerboard LH	ScreenUpdate	n/a	224.0747
224.1075	Fixation	Reward	Auto	224.1552
224.1075	Fixation	TaskReward	0.0475	224.1555
225.0009	n/a	MRI_Trigger	Received	225.0014
225.0539	CT-Shaped Checkerboard LH	DecideNewState	POSTFIXATION	225.0542
225.0539	CT-Shaped Checkerboard LH	ResponseGiven	CORRECT	225.0547
225.0539	CT-Shaped Checkerboard LH	ResponseReward	0.0475	225.0549
225.0539	CT-Shaped Checkerboard LH	DecideNewState	FIXATION_PERIOD	225.0553
225.0725	CT-Shaped Checkerboard LH	NewState	POSTFIXATION	225.0752
225.0725	CT-Shaped Checkerboard LH	NewState	FIXATION_PERIOD	225.0753
225.0725	CT-Shaped Checkerboard LH	ScreenUpdate	n/a	225.0754
225.1080	Fixation	Reward	Auto	225.1558
225.1080	Fixation	TaskReward	0.0475	225.1561
226.1072	CT-Shaped Checkerboard LH	DecideNewState	POSTFIXATION	226.1074
226.1072	CT-Shaped Checkerboard LH	ResponseGiven	CORRECT	226.1080
226.1072	CT-Shaped Checkerboard LH	ResponseReward	0.0475	226.1083
226.1072	CT-Shaped Checkerboard LH	DecideNewState	FIXATION_PERIOD	226.1087
226.1258	CT-Shaped Checkerboard LH	NewState	POSTFIXATION	226.1277
226.1258	CT-Shaped Checkerboard LH	NewState	FIXATION_PERIOD	226.1278
226.1258	CT-Shaped Checkerboard LH	ScreenUpdate	n/a	226.1279
226.1607	Fixation	Reward	Auto	226.2084
226.1607	Fixation	TaskReward	0.0475	226.2087
227.1072	CT-Shaped Checkerboard LH	DecideNewState	POSTFIXATION	227.1075
227.1072	CT-Shaped Checkerboard LH	ResponseGiven	CORRECT	227.1080
227.1072	CT-Shaped Checkerboard LH	ResponseReward	0.0475	227.1082
227.1072	CT-Shaped Checkerboard LH	DecideNewState	FIXATION_PERIOD	227.1086
227.1257	CT-Shaped Checkerboard LH	NewState	POSTFIXATION	227.1276
227.1257	CT-Shaped Checkerboard LH	NewState	FIXATION_PERIOD	227.1277
227.1257	CT-Shaped Checkerboard LH	ScreenUpdate	n/a	227.1278
227.1607	Fixation	Reward	Auto	227.2084
227.1607	Fixation	TaskReward	0.0475	227.2087
228.1602	CT-Shaped Checkerboard LH	DecideNewState	POSTFIXATION	228.1605
228.1602	CT-Shaped Checkerboard LH	ResponseGiven	CORRECT	228.1610
228.1602	CT-Shaped Checkerboard LH	ResponseReward	0.0475	228.1612
228.1602	CT-Shaped Checkerboard LH	DecideNewState	TRIAL_END	228.1629
228.1790	CT-Shaped Checkerboard LH	NewState	POSTFIXATION	228.1809
228.1790	CT-Shaped Checkerboard LH	NewState	TRIAL_END	228.1810
228.1790	CT-Shaped Checkerboard LH	ScreenUpdate	n/a	228.1811
228.2140	Fixation	Reward	Auto	228.2617
228.2140	Fixation	TaskReward	0.0475	228.2620
228.1790	CT-Shaped Checkerboard LH	TrialCompleted	n/a	228.2621
228.1790	CT-Shaped Checkerboard LH	DecideNewState	INIT_TRIAL	228.2638
228.1790	CT-Shaped Checkerboard LH	NewStimulus	3	228.2694
228.1790	CT-Shaped Checkerboard LH	CombinedStim	CurveSegDL+BlankR	228.2694
228.1790	CT-Shaped Checkerboard LH	DecideNewState	PREFIXATION	228.2952
228.3123	CT-Shaped Checkerboard LH	NewState	INIT_TRIAL	228.3141
228.3123	CT-Shaped Checkerboard LH	NewState	PREFIXATION	228.3142
228.3123	CT-Shaped Checkerboard LH	ScreenUpdate	n/a	228.3143
228.7019	Fixation	Fixation	Out	228.7021
228.7019	Fixation	Fixation	Out	228.7055
228.7384	Fixation	Fixation	In	228.7386
228.7501	CT-Shaped Checkerboard LH	DecideNewState	FIXATION_PERIOD	228.7503
228.7656	CT-Shaped Checkerboard LH	NewState	FIXATION_PERIOD	228.7674
228.7656	CT-Shaped Checkerboard LH	ScreenUpdate	n/a	228.7675
229.7603	CT-Shaped Checkerboard LH	DecideNewState	POSTFIXATION	229.7606
229.7603	CT-Shaped Checkerboard LH	ResponseGiven	CORRECT	229.7611
229.7603	CT-Shaped Checkerboard LH	ResponseReward	0.0475	229.7613
229.7603	CT-Shaped Checkerboard LH	DecideNewState	FIXATION_PERIOD	229.7617
229.7789	CT-Shaped Checkerboard LH	NewState	POSTFIXATION	229.7809
229.7789	CT-Shaped Checkerboard LH	NewState	FIXATION_PERIOD	229.7810
229.7789	CT-Shaped Checkerboard LH	ScreenUpdate	n/a	229.7811
229.8138	Fixation	Reward	Auto	229.8615
229.8138	Fixation	TaskReward	0.0475	229.8619
230.1684	Fixation	Fixation	Out	230.1686
230.1684	Fixation	Fixation	Out	230.1721
230.8001	CT-Shaped Checkerboard LH	DecideNewState	POSTFIXATION	230.8004
230.8001	CT-Shaped Checkerboard LH	ResponseGiven	CORRECT	230.8009
230.8001	CT-Shaped Checkerboard LH	ResponseReward	0.0475	230.8012
230.8001	CT-Shaped Checkerboard LH	DecideNewState	FIXATION_PERIOD	230.8017
230.8189	CT-Shaped Checkerboard LH	NewState	POSTFIXATION	230.8208
230.8189	CT-Shaped Checkerboard LH	NewState	FIXATION_PERIOD	230.8209
230.8189	CT-Shaped Checkerboard LH	ScreenUpdate	n/a	230.8210
230.8537	Fixation	Reward	Auto	230.9015
230.8537	Fixation	TaskReward	0.0475	230.9018
231.8002	CT-Shaped Checkerboard LH	DecideNewState	POSTFIXATION	231.8005
231.8002	CT-Shaped Checkerboard LH	DecideNewState	FIXATION_PERIOD	231.8014
231.8188	CT-Shaped Checkerboard LH	NewState	POSTFIXATION	231.8208
231.8188	CT-Shaped Checkerboard LH	NewState	FIXATION_PERIOD	231.8209
231.8188	CT-Shaped Checkerboard LH	ScreenUpdate	n/a	231.8210
232.8137	CT-Shaped Checkerboard LH	DecideNewState	POSTFIXATION	232.8140
232.8137	CT-Shaped Checkerboard LH	DecideNewState	FIXATION_PERIOD	232.8148
232.8321	CT-Shaped Checkerboard LH	NewState	POSTFIXATION	232.8340
232.8321	CT-Shaped Checkerboard LH	NewState	FIXATION_PERIOD	232.8341
232.8321	CT-Shaped Checkerboard LH	ScreenUpdate	n/a	232.8342
233.8266	CT-Shaped Checkerboard LH	DecideNewState	POSTFIXATION	233.8268
233.8266	CT-Shaped Checkerboard LH	DecideNewState	TRIAL_END	233.8289
233.8454	CT-Shaped Checkerboard LH	NewState	POSTFIXATION	233.8473
233.8454	CT-Shaped Checkerboard LH	NewState	TRIAL_END	233.8474
233.8454	CT-Shaped Checkerboard LH	ScreenUpdate	n/a	233.8475
233.8454	CT-Shaped Checkerboard LH	TrialCompleted	n/a	233.8805
233.8454	CT-Shaped Checkerboard RH	NewMiniBlock	20	233.8832
233.8454	CT-Shaped Checkerboard RH	DecideNewState	INIT_TRIAL	233.8834
233.8454	CT-Shaped Checkerboard RH	NewStimulus	5	233.8914
233.8454	CT-Shaped Checkerboard RH	CombinedStim	BlankL+GapDR	233.8914
233.8454	CT-Shaped Checkerboard RH	DecideNewState	PREFIXATION	233.9177
233.9254	CT-Shaped Checkerboard RH	NewState	INIT_TRIAL	233.9272
233.9254	CT-Shaped Checkerboard RH	NewState	PREFIXATION	233.9273
233.9254	CT-Shaped Checkerboard RH	ScreenUpdate	n/a	233.9273
235.1018	Fixation	Fixation	In	235.1020
235.1135	CT-Shaped Checkerboard RH	DecideNewState	FIXATION_PERIOD	235.1138
235.1253	CT-Shaped Checkerboard RH	NewState	FIXATION_PERIOD	235.1271
235.1253	CT-Shaped Checkerboard RH	ScreenUpdate	n/a	235.1272
236.1600	CT-Shaped Checkerboard RH	DecideNewState	POSTFIXATION	236.1603
236.1600	CT-Shaped Checkerboard RH	ResponseGiven	CORRECT	236.1608
236.1600	CT-Shaped Checkerboard RH	ResponseReward	0.0475	236.1611
236.1600	CT-Shaped Checkerboard RH	DecideNewState	FIXATION_PERIOD	236.1615
236.1786	CT-Shaped Checkerboard RH	NewState	POSTFIXATION	236.1805
236.1786	CT-Shaped Checkerboard RH	NewState	FIXATION_PERIOD	236.1806
236.1786	CT-Shaped Checkerboard RH	ScreenUpdate	n/a	236.1807
236.2134	Fixation	Reward	Auto	236.2611
236.2134	Fixation	TaskReward	0.0475	236.2614
236.9731	Fixation	Fixation	Out	236.9733
236.9731	Fixation	Fixation	Out	236.9768
237.2035	CT-Shaped Checkerboard RH	DecideNewState	POSTFIXATION	237.2037
237.2035	CT-Shaped Checkerboard RH	ResponseGiven	CORRECT	237.2043
237.2035	CT-Shaped Checkerboard RH	ResponseReward	0.0475	237.2045
237.2035	CT-Shaped Checkerboard RH	DecideNewState	FIXATION_PERIOD	237.2049
237.2186	CT-Shaped Checkerboard RH	NewState	POSTFIXATION	237.2205
237.2186	CT-Shaped Checkerboard RH	NewState	FIXATION_PERIOD	237.2206
237.2186	CT-Shaped Checkerboard RH	ScreenUpdate	n/a	237.2207
237.2460	Fixation	Fixation	In	237.2462
237.2576	Fixation	Reward	Auto	237.3054
237.2576	Fixation	TaskReward	0.0475	237.3057
238.2132	CT-Shaped Checkerboard RH	DecideNewState	POSTFIXATION	238.2135
238.2132	CT-Shaped Checkerboard RH	DecideNewState	FIXATION_PERIOD	238.2143
238.2319	CT-Shaped Checkerboard RH	NewState	POSTFIXATION	238.2338
238.2319	CT-Shaped Checkerboard RH	NewState	FIXATION_PERIOD	238.2339
238.2319	CT-Shaped Checkerboard RH	ScreenUpdate	n/a	238.2340
238.6152	Fixation	Fixation	Out	238.6154
238.6152	Fixation	Fixation	Out	238.6189
239.0457	Fixation	Fixation	In	239.0459
239.2134	CT-Shaped Checkerboard RH	DecideNewState	POSTFIXATION	239.2137
239.2134	CT-Shaped Checkerboard RH	ResponseGiven	CORRECT	239.2142
239.2134	CT-Shaped Checkerboard RH	ResponseReward	0.0475	239.2145
239.2134	CT-Shaped Checkerboard RH	DecideNewState	FIXATION_PERIOD	239.2150
239.2318	CT-Shaped Checkerboard RH	NewState	POSTFIXATION	239.2337
239.2318	CT-Shaped Checkerboard RH	NewState	FIXATION_PERIOD	239.2338
239.2318	CT-Shaped Checkerboard RH	ScreenUpdate	n/a	239.2339
239.2671	Fixation	Reward	Auto	239.3148
239.2671	Fixation	TaskReward	0.0475	239.3152
239.4043	Fixation	Fixation	Out	239.4045
239.4043	Fixation	Fixation	Out	239.4082
240.1730	Fixation	Fixation	In	240.1732
240.2537	CT-Shaped Checkerboard RH	DecideNewState	POSTFIXATION	240.2539
240.2537	CT-Shaped Checkerboard RH	ResponseGiven	CORRECT	240.2544
240.2537	CT-Shaped Checkerboard RH	ResponseReward	0.0475	240.2547
240.2537	CT-Shaped Checkerboard RH	DecideNewState	TRIAL_END	240.2564
240.2718	CT-Shaped Checkerboard RH	NewState	POSTFIXATION	240.2737
240.2718	CT-Shaped Checkerboard RH	NewState	TRIAL_END	240.2737
240.2718	CT-Shaped Checkerboard RH	ScreenUpdate	n/a	240.2738
240.3070	Fixation	Reward	Auto	240.3547
240.3070	Fixation	TaskReward	0.0475	240.3550
240.2718	CT-Shaped Checkerboard RH	TrialCompleted	n/a	240.3552
240.2718	CT-Shaped Checkerboard RH	DecideNewState	INIT_TRIAL	240.3569
240.2718	CT-Shaped Checkerboard RH	NewStimulus	5	240.3625
240.2718	CT-Shaped Checkerboard RH	CombinedStim	BlankL+GapDR	240.3625
240.3830	Fixation	Fixation	Out	240.3832
240.3830	Fixation	Fixation	Out	240.3867
240.2718	CT-Shaped Checkerboard RH	DecideNewState	PREFIXATION	240.3869
240.4051	CT-Shaped Checkerboard RH	NewState	INIT_TRIAL	240.4069
240.4051	CT-Shaped Checkerboard RH	NewState	PREFIXATION	240.4070
240.4051	CT-Shaped Checkerboard RH	ScreenUpdate	n/a	240.4071
240.4149	Fixation	Fixation	In	240.4151
240.7730	CT-Shaped Checkerboard RH	DecideNewState	FIXATION_PERIOD	240.7732
240.7918	CT-Shaped Checkerboard RH	NewState	FIXATION_PERIOD	240.7936
240.7918	CT-Shaped Checkerboard RH	ScreenUpdate	n/a	240.7937
241.7865	CT-Shaped Checkerboard RH	DecideNewState	POSTFIXATION	241.7868
241.7865	CT-Shaped Checkerboard RH	ResponseGiven	CORRECT	241.7873
241.7865	CT-Shaped Checkerboard RH	ResponseReward	0.0475	241.7876
241.7865	CT-Shaped Checkerboard RH	DecideNewState	FIXATION_PERIOD	241.7880
241.8050	CT-Shaped Checkerboard RH	NewState	POSTFIXATION	241.8070
241.8050	CT-Shaped Checkerboard RH	NewState	FIXATION_PERIOD	241.8071
241.8050	CT-Shaped Checkerboard RH	ScreenUpdate	n/a	241.8072
241.8400	Fixation	Reward	Auto	241.8877
241.8400	Fixation	TaskReward	0.0475	241.8880
242.8397	CT-Shaped Checkerboard RH	DecideNewState	POSTFIXATION	242.8399
242.8397	CT-Shaped Checkerboard RH	ResponseGiven	CORRECT	242.8404
242.8397	CT-Shaped Checkerboard RH	ResponseReward	0.0475	242.8407
242.8397	CT-Shaped Checkerboard RH	DecideNewState	FIXATION_PERIOD	242.8411
242.8583	CT-Shaped Checkerboard RH	NewState	POSTFIXATION	242.8602
242.8583	CT-Shaped Checkerboard RH	NewState	FIXATION_PERIOD	242.8603
242.8583	CT-Shaped Checkerboard RH	ScreenUpdate	n/a	242.8604
242.8935	Fixation	Reward	Auto	242.9412
242.8935	Fixation	TaskReward	0.0475	242.9415
243.8930	CT-Shaped Checkerboard RH	DecideNewState	POSTFIXATION	243.8933
243.8930	CT-Shaped Checkerboard RH	ResponseGiven	CORRECT	243.8938
243.8930	CT-Shaped Checkerboard RH	ResponseReward	0.0475	243.8941
243.8930	CT-Shaped Checkerboard RH	DecideNewState	FIXATION_PERIOD	243.8944
243.9116	CT-Shaped Checkerboard RH	NewState	POSTFIXATION	243.9143
243.9116	CT-Shaped Checkerboard RH	NewState	FIXATION_PERIOD	243.9144
243.9116	CT-Shaped Checkerboard RH	ScreenUpdate	n/a	243.9145
243.9472	Fixation	Reward	Auto	243.9950
243.9472	Fixation	TaskReward	0.0475	243.9953
244.9466	CT-Shaped Checkerboard RH	DecideNewState	POSTFIXATION	244.9469
244.9466	CT-Shaped Checkerboard RH	ResponseGiven	CORRECT	244.9474
244.9466	CT-Shaped Checkerboard RH	ResponseReward	0.0475	244.9477
244.9466	CT-Shaped Checkerboard RH	DecideNewState	FIXATION_PERIOD	244.9480
244.9649	CT-Shaped Checkerboard RH	NewState	POSTFIXATION	244.9668
244.9649	CT-Shaped Checkerboard RH	NewState	FIXATION_PERIOD	244.9669
244.9649	CT-Shaped Checkerboard RH	ScreenUpdate	n/a	244.9670
244.9996	Fixation	Reward	Auto	245.0474
244.9996	Fixation	TaskReward	0.0475	245.0477
245.9473	CT-Shaped Checkerboard RH	DecideNewState	POSTFIXATION	245.9476
245.9473	CT-Shaped Checkerboard RH	ResponseGiven	CORRECT	245.9481
245.9473	CT-Shaped Checkerboard RH	ResponseReward	0.0475	245.9483
245.9473	CT-Shaped Checkerboard RH	DecideNewState	TRIAL_END	245.9500
245.9649	CT-Shaped Checkerboard RH	NewState	POSTFIXATION	245.9668
245.9649	CT-Shaped Checkerboard RH	NewState	TRIAL_END	245.9669
245.9649	CT-Shaped Checkerboard RH	ScreenUpdate	n/a	245.9670
246.0005	Fixation	Reward	Auto	246.0482
246.0005	Fixation	TaskReward	0.0475	246.0485
245.9649	CT-Shaped Checkerboard RH	TrialCompleted	n/a	246.0487
245.9649	CT-Shaped Checkerboard RH	DecideNewState	INIT_TRIAL	246.0505
245.9649	CT-Shaped Checkerboard RH	NewStimulus	7	246.0567
245.9649	CT-Shaped Checkerboard RH	CombinedStim	BlankL+GapUR	246.0567
246.0785	Fixation	Fixation	Out	246.0787
246.0785	Fixation	Fixation	Out	246.0822
245.9649	CT-Shaped Checkerboard RH	DecideNewState	PREFIXATION	246.0823
246.0982	CT-Shaped Checkerboard RH	NewState	INIT_TRIAL	246.1000
246.0982	CT-Shaped Checkerboard RH	NewState	PREFIXATION	246.1001
246.0982	CT-Shaped Checkerboard RH	ScreenUpdate	n/a	246.1002
246.1084	Fixation	Fixation	In	246.1086
246.2127	Fixation	Fixation	Out	246.2129
246.2127	Fixation	Fixation	Out	246.2167
246.8260	Fixation	Fixation	In	246.8262
